id,room_id/id,noted_date,temp,out/in,Date,Time
__export__.temp_log_194524_5ddbb084,Room Admin,08-12-2018 00:47,29,1,08-12-2018,00:47
__export__.temp_log_194518_909c67b8,Room Admin,08-12-2018 00:43,29,1,08-12-2018,00:43
__export__.temp_log_194519_d1fcf870,Room Admin,08-12-2018 00:43,29,1,08-12-2018,00:43
__export__.temp_log_194517_ecf9e9df,Room Admin,08-12-2018 00:42,36,0,08-12-2018,00:42
__export__.temp_log_194516_6ea0a47c,Room Admin,08-12-2018 00:42,36,0,08-12-2018,00:42
__export__.temp_log_194513_239deb28,Room Admin,08-12-2018 00:41,29,1,08-12-2018,00:41
__export__.temp_log_194512_f1622e46,Room Admin,08-12-2018 00:41,29,1,08-12-2018,00:41
__export__.temp_log_194511_848fadb2,Room Admin,08-12-2018 00:39,29,1,08-12-2018,00:39
__export__.temp_log_194510_8ee37102,Room Admin,08-12-2018 00:39,29,1,08-12-2018,00:39
__export__.temp_log_194509_997505d6,Room Admin,08-12-2018 00:37,29,1,08-12-2018,00:37
__export__.temp_log_194508_2cc23aa9,Room Admin,08-12-2018 00:37,29,1,08-12-2018,00:37
__export__.temp_log_194507_a4a7a625,Room Admin,08-12-2018 00:35,29,1,08-12-2018,00:35
__export__.temp_log_194506_7ac0db75,Room Admin,08-12-2018 00:35,29,1,08-12-2018,00:35
__export__.temp_log_194503_d0e35601,Room Admin,08-12-2018 00:31,29,1,08-12-2018,00:31
__export__.temp_log_194502_3dae76a2,Room Admin,08-12-2018 00:31,29,1,08-12-2018,00:31
__export__.temp_log_194498_a2653be9,Room Admin,08-12-2018 00:30,36,0,08-12-2018,00:30
__export__.temp_log_194499_069a3c1a,Room Admin,08-12-2018 00:30,36,0,08-12-2018,00:30
__export__.temp_log_194496_94b14b2f,Room Admin,08-12-2018 00:29,29,1,08-12-2018,00:29
__export__.temp_log_194497_2b8aec73,Room Admin,08-12-2018 00:29,29,1,08-12-2018,00:29
__export__.temp_log_194495_d9df6013,Room Admin,08-12-2018 00:26,36,0,08-12-2018,00:26
__export__.temp_log_194494_bf2dc395,Room Admin,08-12-2018 00:26,36,0,08-12-2018,00:26
__export__.temp_log_194491_03fbda92,Room Admin,08-12-2018 00:25,29,1,08-12-2018,00:25
__export__.temp_log_194490_c03ad4c6,Room Admin,08-12-2018 00:25,29,1,08-12-2018,00:25
__export__.temp_log_194486_c214da2f,Room Admin,08-12-2018 00:23,29,1,08-12-2018,00:23
__export__.temp_log_194487_cdc8c2c0,Room Admin,08-12-2018 00:23,29,1,08-12-2018,00:23
__export__.temp_log_194483_208581df,Room Admin,08-12-2018 00:21,29,1,08-12-2018,00:21
__export__.temp_log_194482_37fa8ba2,Room Admin,08-12-2018 00:21,29,1,08-12-2018,00:21
__export__.temp_log_194479_2192a9c5,Room Admin,08-12-2018 00:19,29,1,08-12-2018,00:19
__export__.temp_log_194478_4eb481df,Room Admin,08-12-2018 00:19,29,1,08-12-2018,00:19
__export__.temp_log_194474_1ef9b3b7,Room Admin,08-12-2018 00:17,29,1,08-12-2018,00:17
__export__.temp_log_194475_8ff98d5e,Room Admin,08-12-2018 00:17,29,1,08-12-2018,00:17
__export__.temp_log_194473_98e04ec0,Room Admin,08-12-2018 00:15,29,1,08-12-2018,00:15
__export__.temp_log_194472_c8de7bbe,Room Admin,08-12-2018 00:15,29,1,08-12-2018,00:15
__export__.temp_log_194470_a0e3e765,Room Admin,08-12-2018 00:14,36,0,08-12-2018,00:14
__export__.temp_log_194471_b705c76e,Room Admin,08-12-2018 00:14,36,0,08-12-2018,00:14
__export__.temp_log_194468_c57249d5,Room Admin,08-12-2018 00:13,29,1,08-12-2018,00:13
__export__.temp_log_194469_01b9f659,Room Admin,08-12-2018 00:13,29,1,08-12-2018,00:13
__export__.temp_log_194467_dca1748a,Room Admin,08-12-2018 00:12,36,0,08-12-2018,00:12
__export__.temp_log_194466_2d3d7f99,Room Admin,08-12-2018 00:12,36,0,08-12-2018,00:12
__export__.temp_log_194463_aa076515,Room Admin,08-12-2018 00:11,29,1,08-12-2018,00:11
__export__.temp_log_194462_cd1c7d66,Room Admin,08-12-2018 00:11,29,1,08-12-2018,00:11
__export__.temp_log_194456_1595a890,Room Admin,08-12-2018 00:09,29,1,08-12-2018,00:09
__export__.temp_log_194457_73c83528,Room Admin,08-12-2018 00:09,29,1,08-12-2018,00:09
__export__.temp_log_194449_58a54913,Room Admin,08-12-2018 00:05,29,1,08-12-2018,00:05
__export__.temp_log_194448_b7c00056,Room Admin,08-12-2018 00:05,29,1,08-12-2018,00:05
__export__.temp_log_194444_b4308bdd,Room Admin,08-12-2018 00:04,36,0,08-12-2018,00:04
__export__.temp_log_194445_2f7f1b30,Room Admin,08-12-2018 00:04,36,0,08-12-2018,00:04
__export__.temp_log_194443_6f3afe17,Room Admin,08-12-2018 00:03,29,1,08-12-2018,00:03
__export__.temp_log_194442_8a532819,Room Admin,08-12-2018 00:03,29,1,08-12-2018,00:03
__export__.temp_log_194439_8c07abc5,Room Admin,08-12-2018 00:02,36,0,08-12-2018,00:02
__export__.temp_log_194438_3942217a,Room Admin,08-12-2018 00:02,36,0,08-12-2018,00:02
__export__.temp_log_194436_61ca11ba,Room Admin,08-12-2018 00:00,35,0,08-12-2018,00:00
__export__.temp_log_194437_d9501a33,Room Admin,08-12-2018 00:00,35,0,08-12-2018,00:00
